name1,name2,desc1,desc2
CCS:42,LOINC:LP15429-1,other or therapeutic procedures on respiratory system,Base excess
CCS:43,LOINC:LP207644-8,heart valve procedures,Activated clotting time (ACT)
CCS:44,LOINC:LP207644-8,coronary artery bypass graft (cabg),Activated clotting time (ACT)
CCS:45,LOINC:LP207644-8,percutaneous transluminal coronary angioplasty (ptca),Activated clotting time (ACT)
CCS:47,LOINC:LP207644-8,"diagnostic cardiac catheterization, coronary arteriography",Activated clotting time (ACT)
CCS:49,LOINC:LP207644-8,other or heart procedures,Activated clotting time (ACT)
CCS:50,LOINC:LP14536-4,extracorporeal circulation auxiliary to open heart procedures,Oxygen
CCS:50,LOINC:LP15429-1,extracorporeal circulation auxiliary to open heart procedures,Base excess
CCS:50,LOINC:LP207644-8,extracorporeal circulation auxiliary to open heart procedures,Activated clotting time (ACT)
CCS:50,LOINC:LP21258-6,extracorporeal circulation auxiliary to open heart procedures,Oxygen saturation
CCS:51,LOINC:LP207644-8,"endarterectomy, vessel of head and neck",Activated clotting time (ACT)
CCS:52,LOINC:LP207644-8,"aortic resection, replacement or anastomosis",Activated clotting time (ACT)
CCS:54,LOINC:LP15429-1,"other vascular catheterization, not heart",Base excess
CCS:54,LOINC:LP15747-6,"other vascular catheterization, not heart",Gentamicin
CCS:55,LOINC:LP207644-8,peripheral vascular bypass,Activated clotting time (ACT)
CCS:58,LOINC:LP38330-4,hemodialysis,Hepatitis B virus surface Ab
CCS:60,LOINC:LP207644-8,embolectomy and endarterectomy of lower limbs,Activated clotting time (ACT)
CCS:61,LOINC:LP207644-8,other or procedures on vessels other than head and neck,Activated clotting time (ACT)
CCS:82,LOINC:LP14040-7,endoscopic retrograde cannulation of pancreas (ercp),Cancer Ag 19-9
CCS:82,LOINC:LP15355-8,endoscopic retrograde cannulation of pancreas (ercp),Amylase
CCS:83,LOINC:LP14040-7,biopsy of liver,Cancer Ag 19-9
CCS:83,LOINC:LP15355-8,biopsy of liver,Amylase
CCS:83,LOINC:LP38327-0,biopsy of liver,Hepatitis B virus e Ab
CCS:84,LOINC:LP15355-8,cholecystectomy and common duct exploration,Amylase
CCS:88,LOINC:LP14071-2,abdominal paracentesis,Ammonia
CCS:88,LOINC:LP15355-8,abdominal paracentesis,Amylase
CCS:98,LOINC:LP14040-7,other non-or gastrointestinal therapeutic procedures,Cancer Ag 19-9
CCS:98,LOINC:LP15355-8,other non-or gastrointestinal therapeutic procedures,Amylase
CCS:99,LOINC:LP15355-8,other or gastrointestinal therapeutic procedures,Amylase
PheCode:008,PheCode:008.5,intestinal infection,bacterial enteritis
PheCode:008,PheCode:008.52,intestinal infection,intestinal infection due to c. difficile
PheCode:008,PheCode:558,intestinal infection,noninfectious gastroenteritis
PheCode:008.5,PheCode:008.52,bacterial enteritis,intestinal infection due to c. difficile
PheCode:031,PheCode:496.3,diseases due to other mycobacteria,bronchiectasis
PheCode:038,PheCode:038.1,septicemia,gram negative septicemia
PheCode:038,PheCode:038.2,septicemia,gram positive septicemia
PheCode:038,PheCode:038.3,septicemia,bacteremia
PheCode:038,PheCode:041,septicemia,bacterial infection nos
PheCode:038,PheCode:420.3,septicemia,endocarditis
PheCode:038,PheCode:783,septicemia,fever of unknown origin
PheCode:038,PheCode:994.2,septicemia,sepsis
PheCode:038,PheCode:994.21,septicemia,septic shock
PheCode:038.1,PheCode:038.3,gram negative septicemia,bacteremia
PheCode:038.1,PheCode:041.4,gram negative septicemia,e. coli
PheCode:038.1,PheCode:590,gram negative septicemia,pyelonephritis
PheCode:038.1,PheCode:994.2,gram negative septicemia,sepsis
PheCode:038.1,PheCode:994.21,gram negative septicemia,septic shock
PheCode:038.2,PheCode:038.3,gram positive septicemia,bacteremia
PheCode:038.2,PheCode:041,gram positive septicemia,bacterial infection nos
PheCode:038.2,PheCode:041.1,gram positive septicemia,staphylococcus infections
PheCode:038.2,PheCode:041.11,gram positive septicemia,methicillin sensitive staphylococcus aureus
PheCode:038.2,PheCode:420,gram positive septicemia,carditis
PheCode:038.2,PheCode:420.3,gram positive septicemia,endocarditis
PheCode:038.2,PheCode:994.2,gram positive septicemia,sepsis
PheCode:038.3,PheCode:041,bacteremia,bacterial infection nos
PheCode:038.3,PheCode:041.11,bacteremia,methicillin sensitive staphylococcus aureus
PheCode:038.3,PheCode:041.2,bacteremia,streptococcus infection
PheCode:038.3,PheCode:041.9,bacteremia,infection with drug-resistant microorganisms
PheCode:038.3,PheCode:081,bacteremia,infection/inflammation of internal prosthetic device; implant; and graft
PheCode:038.3,PheCode:420.3,bacteremia,endocarditis
PheCode:038.3,PheCode:994.2,bacteremia,sepsis
PheCode:041,PheCode:041.1,bacterial infection nos,staphylococcus infections
PheCode:041,PheCode:041.11,bacterial infection nos,methicillin sensitive staphylococcus aureus
PheCode:041,PheCode:041.12,bacterial infection nos,methicillin resistant staphylococcus aureus
PheCode:041,PheCode:041.2,bacterial infection nos,streptococcus infection
PheCode:041,PheCode:041.4,bacterial infection nos,e. coli
PheCode:041,PheCode:041.9,bacterial infection nos,infection with drug-resistant microorganisms
PheCode:041,PheCode:980,bacterial infection nos,encounter for long-term (current) use of antibiotics
PheCode:041.1,PheCode:041.11,staphylococcus infections,methicillin sensitive staphylococcus aureus
PheCode:041.1,PheCode:041.12,staphylococcus infections,methicillin resistant staphylococcus aureus
PheCode:041.1,PheCode:080,staphylococcus infections,postoperative infection
PheCode:041.1,PheCode:081,staphylococcus infections,infection/inflammation of internal prosthetic device; implant; and graft
PheCode:041.1,PheCode:681,staphylococcus infections,superficial cellulitis and abscess
PheCode:041.1,PheCode:681.5,staphylococcus infections,"cellulitis and abscess of leg, except foot"
PheCode:041.1,PheCode:681.6,staphylococcus infections,"cellulitis and abscess of foot, toe"
PheCode:041.1,PheCode:710,staphylococcus infections,"osteomyelitis, periostitis, and other infections involving bone"
PheCode:041.1,PheCode:710.1,staphylococcus infections,osteomyelitis
PheCode:041.1,PheCode:710.11,staphylococcus infections,acute osteomyelitis
PheCode:041.1,PheCode:710.19,staphylococcus infections,unspecified osteomyelitis
PheCode:041.1,PheCode:711.1,staphylococcus infections,pyogenic arthritis
PheCode:041.1,PheCode:980,staphylococcus infections,encounter for long-term (current) use of antibiotics
PheCode:041.11,PheCode:041.12,methicillin sensitive staphylococcus aureus,methicillin resistant staphylococcus aureus
PheCode:041.11,PheCode:080,methicillin sensitive staphylococcus aureus,postoperative infection
PheCode:041.11,PheCode:081,methicillin sensitive staphylococcus aureus,infection/inflammation of internal prosthetic device; implant; and graft
PheCode:041.11,PheCode:420.3,methicillin sensitive staphylococcus aureus,endocarditis
PheCode:041.11,PheCode:681.6,methicillin sensitive staphylococcus aureus,"cellulitis and abscess of foot, toe"
PheCode:041.11,PheCode:710,methicillin sensitive staphylococcus aureus,"osteomyelitis, periostitis, and other infections involving bone"
PheCode:041.11,PheCode:710.1,methicillin sensitive staphylococcus aureus,osteomyelitis
PheCode:041.11,PheCode:710.11,methicillin sensitive staphylococcus aureus,acute osteomyelitis
PheCode:041.11,PheCode:710.19,methicillin sensitive staphylococcus aureus,unspecified osteomyelitis
PheCode:041.11,PheCode:711,methicillin sensitive staphylococcus aureus,arthropathy associated with infections
PheCode:041.11,PheCode:711.1,methicillin sensitive staphylococcus aureus,pyogenic arthritis
PheCode:041.11,PheCode:980,methicillin sensitive staphylococcus aureus,encounter for long-term (current) use of antibiotics
PheCode:041.12,PheCode:681,methicillin resistant staphylococcus aureus,superficial cellulitis and abscess
PheCode:041.12,PheCode:681.7,methicillin resistant staphylococcus aureus,cellulitis and abscess of trunk
PheCode:041.12,PheCode:710,methicillin resistant staphylococcus aureus,"osteomyelitis, periostitis, and other infections involving bone"
PheCode:041.12,PheCode:710.19,methicillin resistant staphylococcus aureus,unspecified osteomyelitis
PheCode:041.12,PheCode:980,methicillin resistant staphylococcus aureus,encounter for long-term (current) use of antibiotics
PheCode:041.2,PheCode:041.4,streptococcus infection,e. coli
PheCode:041.2,PheCode:041.9,streptococcus infection,infection with drug-resistant microorganisms
PheCode:041.2,PheCode:420.3,streptococcus infection,endocarditis
PheCode:041.2,PheCode:712,streptococcus infection,infective connective tissue disorders
PheCode:041.4,PheCode:041.9,e. coli,infection with drug-resistant microorganisms
PheCode:041.4,PheCode:590,e. coli,pyelonephritis
PheCode:041.4,PheCode:591,e. coli,urinary tract infection
PheCode:041.8,PheCode:531,h. pylori,peptic ulcer (excl. esophageal)
PheCode:041.8,PheCode:531.1,h. pylori,hemorrhage from gastrointestinal ulcer
PheCode:041.8,PheCode:531.2,h. pylori,gastric ulcer
PheCode:041.8,PheCode:531.3,h. pylori,duodenal ulcer
PheCode:041.8,PheCode:531.4,h. pylori,"peptic ulcer, site unspecified"
PheCode:041.8,PheCode:535,h. pylori,gastritis and duodenitis
PheCode:041.8,PheCode:535.1,h. pylori,acute gastritis
PheCode:041.8,PheCode:535.2,h. pylori,atrophic gastritis
PheCode:041.8,PheCode:535.6,h. pylori,duodenitis
PheCode:041.8,PheCode:535.8,h. pylori,other specified gastritis
PheCode:041.8,PheCode:535.9,h. pylori,"gastritis and duodenitis, nos"
PheCode:041.8,PheCode:536.8,h. pylori,dyspepsia and other specified disorders of function of stomach
PheCode:041.8,PheCode:537,h. pylori,other disorders of stomach and duodenum
PheCode:041.8,PheCode:550.2,h. pylori,diaphragmatic hernia
PheCode:041.8,PheCode:578.2,h. pylori,blood in stool
PheCode:053,PheCode:053.1,herpes zoster,herpes zoster with nervous system complications
PheCode:053,PheCode:079.1,herpes zoster,varicella infection
PheCode:053,PheCode:369.2,herpes zoster,"eye infection, viral"
PheCode:053.1,PheCode:369.2,herpes zoster with nervous system complications,"eye infection, viral"
PheCode:070,PheCode:070.1,viral hepatitis,viral hepatitis a
PheCode:070,PheCode:070.2,viral hepatitis,viral hepatitis b
PheCode:070,PheCode:070.3,viral hepatitis,viral hepatitis c
PheCode:070,PheCode:070.4,viral hepatitis,chronic hepatitis
PheCode:070,PheCode:571,viral hepatitis,chronic liver disease and cirrhosis
PheCode:070,PheCode:571.5,viral hepatitis,other chronic nonalcoholic liver disease
PheCode:070,PheCode:571.51,viral hepatitis,cirrhosis of liver without mention of alcohol
PheCode:070.1,PheCode:070.9,viral hepatitis a,hepatitis nos
PheCode:070.3,PheCode:571,viral hepatitis c,chronic liver disease and cirrhosis
PheCode:070.3,PheCode:571.5,viral hepatitis c,other chronic nonalcoholic liver disease
PheCode:070.3,PheCode:571.51,viral hepatitis c,cirrhosis of liver without mention of alcohol
PheCode:070.9,PheCode:573.5,hepatitis nos,jaundice (not of newborn)
PheCode:070.9,PheCode:573.7,hepatitis nos,abnormal results of function study of liver
PheCode:071,PheCode:071.1,human immunodeficiency virus [hiv] disease,"hiv infection, symptomatic"
PheCode:078,PheCode:173,viral warts & hpv,neoplasm of uncertain behavior of skin
PheCode:078,PheCode:217,viral warts & hpv,vascular hamartomas and non-neoplastic nevi
PheCode:078,PheCode:217.1,viral warts & hpv,"nevus, non-neoplastic"
PheCode:078,PheCode:694.2,viral warts & hpv,other dyschromia
PheCode:078,PheCode:695.3,viral warts & hpv,rosacea
PheCode:078,PheCode:701,viral warts & hpv,other hypertrophic and atrophic conditions of skin
PheCode:078,PheCode:702,viral warts & hpv,degenerative skin conditions and other dermatoses
PheCode:078,PheCode:702.1,viral warts & hpv,actinic keratosis
PheCode:078,PheCode:702.2,viral warts & hpv,seborrheic keratosis
PheCode:078,PheCode:706,viral warts & hpv,diseases of sebaceous glands
PheCode:078,PheCode:706.1,viral warts & hpv,acne
PheCode:078,PheCode:706.2,viral warts & hpv,sebaceous cyst
PheCode:078,PheCode:792,viral warts & hpv,abnormal papanicolaou smear of cervix and cervical hpv
PheCode:079,PheCode:079.9,viral infection,"viremia, nos"
PheCode:079,PheCode:465,viral infection,acute upper respiratory infections of multiple or unspecified sites
PheCode:080,PheCode:081,postoperative infection,infection/inflammation of internal prosthetic device; implant; and graft
PheCode:080,PheCode:681.7,postoperative infection,cellulitis and abscess of trunk
PheCode:080,PheCode:875,postoperative infection,non-healing surgical wound
PheCode:080,PheCode:876,postoperative infection,posttraumatic wound infection not elsewhere classified
PheCode:081,PheCode:081.1,infection/inflammation of internal prosthetic device; implant; and graft,graft-versus-host disease
PheCode:081.1,PheCode:081.12,graft-versus-host disease,chronic graft-versus-host disease
PheCode:081.1,PheCode:860,graft-versus-host disease,bone marrow or stem cell transplant
PheCode:081.12,PheCode:860,chronic graft-versus-host disease,bone marrow or stem cell transplant
PheCode:090,PheCode:090.2,sexually transmitted infections (not hiv or hepatitis),gonococcal infections
PheCode:090,PheCode:090.3,sexually transmitted infections (not hiv or hepatitis),venereal diseases due to chlamydia trachomatis
PheCode:090.2,PheCode:090.3,gonococcal infections,venereal diseases due to chlamydia trachomatis
PheCode:110,PheCode:110.1,dermatophytosis / dermatomycosis,dermatophytosis
PheCode:110,PheCode:110.11,dermatophytosis / dermatomycosis,dermatophytosis of nail
PheCode:110,PheCode:110.12,dermatophytosis / dermatomycosis,althete's foot
PheCode:110,PheCode:110.13,dermatophytosis / dermatomycosis,dermatophytosis of the body
PheCode:110,PheCode:700,dermatophytosis / dermatomycosis,corns and callosities
PheCode:110,PheCode:701.1,dermatophytosis / dermatomycosis,"keratoderma, acquired"
PheCode:110,PheCode:703,dermatophytosis / dermatomycosis,"diseases of nail, nos"
PheCode:110,PheCode:703.1,dermatophytosis / dermatomycosis,ingrowing nail
PheCode:110,PheCode:706,dermatophytosis / dermatomycosis,diseases of sebaceous glands
PheCode:110,PheCode:706.8,dermatophytosis / dermatomycosis,other specified diseases of sebaceous glands
PheCode:110,PheCode:735,dermatophytosis / dermatomycosis,acquired foot deformities
PheCode:110,PheCode:735.2,dermatophytosis / dermatomycosis,acquired toe deformities
PheCode:110,PheCode:735.3,dermatophytosis / dermatomycosis,hallux valgus (bunion)
PheCode:110.1,PheCode:110.11,dermatophytosis,dermatophytosis of nail
PheCode:110.1,PheCode:110.12,dermatophytosis,althete's foot
PheCode:110.1,PheCode:110.13,dermatophytosis,dermatophytosis of the body
PheCode:110.1,PheCode:700,dermatophytosis,corns and callosities
PheCode:110.1,PheCode:701.1,dermatophytosis,"keratoderma, acquired"
PheCode:110.1,PheCode:703,dermatophytosis,"diseases of nail, nos"
PheCode:110.1,PheCode:703.1,dermatophytosis,ingrowing nail
PheCode:110.1,PheCode:706,dermatophytosis,diseases of sebaceous glands
PheCode:110.1,PheCode:706.8,dermatophytosis,other specified diseases of sebaceous glands
PheCode:110.1,PheCode:735,dermatophytosis,acquired foot deformities
PheCode:110.1,PheCode:735.2,dermatophytosis,acquired toe deformities
PheCode:110.1,PheCode:735.21,dermatophytosis,hammer toe (acquired)
PheCode:110.1,PheCode:735.3,dermatophytosis,hallux valgus (bunion)
PheCode:110.11,PheCode:110.12,dermatophytosis of nail,althete's foot
PheCode:110.11,PheCode:700,dermatophytosis of nail,corns and callosities
PheCode:110.11,PheCode:701.1,dermatophytosis of nail,"keratoderma, acquired"
PheCode:110.11,PheCode:703,dermatophytosis of nail,"diseases of nail, nos"
PheCode:110.11,PheCode:703.1,dermatophytosis of nail,ingrowing nail
PheCode:110.11,PheCode:706.8,dermatophytosis of nail,other specified diseases of sebaceous glands
PheCode:110.11,PheCode:735,dermatophytosis of nail,acquired foot deformities
PheCode:110.11,PheCode:735.2,dermatophytosis of nail,acquired toe deformities
PheCode:110.11,PheCode:735.21,dermatophytosis of nail,hammer toe (acquired)
PheCode:110.11,PheCode:735.3,dermatophytosis of nail,hallux valgus (bunion)
PheCode:110.12,PheCode:110.13,althete's foot,dermatophytosis of the body
PheCode:110.12,PheCode:110.2,althete's foot,dermatomycoses
PheCode:110.12,PheCode:690,althete's foot,erythematosquamous dermatosis
PheCode:110.12,PheCode:690.1,althete's foot,seborrheic dermatitis
PheCode:110.12,PheCode:700,althete's foot,corns and callosities
PheCode:110.12,PheCode:701.1,althete's foot,"keratoderma, acquired"
PheCode:110.12,PheCode:703,althete's foot,"diseases of nail, nos"
PheCode:110.12,PheCode:703.1,althete's foot,ingrowing nail
PheCode:110.12,PheCode:706,althete's foot,diseases of sebaceous glands
PheCode:110.12,PheCode:706.8,althete's foot,other specified diseases of sebaceous glands
PheCode:110.12,PheCode:735.2,althete's foot,acquired toe deformities
PheCode:110.12,PheCode:735.21,althete's foot,hammer toe (acquired)
PheCode:110.12,PheCode:735.3,althete's foot,hallux valgus (bunion)
PheCode:110.13,PheCode:110.2,dermatophytosis of the body,dermatomycoses
PheCode:110.13,PheCode:687.1,dermatophytosis of the body,rash and other nonspecific skin eruption
PheCode:110.13,PheCode:690,dermatophytosis of the body,erythematosquamous dermatosis
PheCode:110.13,PheCode:690.1,dermatophytosis of the body,seborrheic dermatitis
PheCode:112,PheCode:112.3,candidiasis,candidiasis of skin and nails
PheCode:117,PheCode:117.4,mycoses,aspergillosis
PheCode:117,PheCode:480.3,mycoses,pneumonia due to fungus (mycoses)
PheCode:117.4,PheCode:480.3,aspergillosis,pneumonia due to fungus (mycoses)
PheCode:130,PheCode:130.1,spirochetal infection,lyme disease
PheCode:132,PheCode:132.1,"infestation (lice, mites)",pediculosis and phthirus infestation
PheCode:134,PheCode:134.1,helminthiases,intestinal helminthiases
PheCode:145,PheCode:145.1,cancer of mouth,cancer of lip
PheCode:145,PheCode:145.2,cancer of mouth,cancer of tongue
PheCode:145,PheCode:145.3,cancer of mouth,cancer of major salivary glands
PheCode:145,PheCode:145.4,cancer of mouth,cancer of the gums
